x,y,z,yaw,V,a
21932.069427642335,51872.92692423427,257.9,1.48827064917739,37.47474747,2.6406278835664727
21932.46829970884,51877.74925544311,257.9,1.4918746098509836,37.47474747,2.7204274643414488
21932.84958349487,51882.570385110615,257.9,1.49369280119657,37.47474747,2.8535553356164804
21933.22151982466,51887.38467844607,257.9,1.4928016907120887,37.47474747,2.972280265501312
21933.597434794272,51892.19465549626,257.9,1.491477439435472,37.47474747,3.0434478287470537
21933.98001498246,51897.00785360773,257.9,1.4917159836788028,37.47474747,3.1483847482188714
21934.361844431667,51901.826158045056,257.9,1.492805244254584,37.47474747,3.2595169993844517
21934.7384709182,51906.64545969566,257.9,1.493649157456711,37.47474747,3.36953722497644
21935.110846849995,51911.46270557588,257.9,1.4940544022623217,37.47474747,3.461998162193681
21935.481062823837,51916.27739997886,257.9,1.4935369426442735,37.47474747,3.5727456263105704
21935.853590940653,51921.08958709971,257.9,1.491980505660376,37.47474747,3.685212537278277
21936.233559636286,51925.90057027598,257.9,1.4907816734413604,37.47474747,3.776658806863746
21936.619453891148,51930.713068291225,257.9,1.4911023414506548,37.47474747,3.8785631249760644
21937.004029079046,51935.5284966928,257.9,1.4923096758573868,37.47474747,3.9830725856656373
21937.382913863214,51940.345958817954,257.9,1.4932247274466834,37.47474747,4.088963125786471
21937.757405089676,51945.16395637716,257.9,1.4937169657942126,37.47474747,4.189244053140447
21938.129464259517,51949.981355530064,257.9,1.4942196194356268,37.47474747,4.293108391873752
21938.49896265406,51954.797126271966,257.9,1.494447833790386,37.47474747,4.402319697137654
21938.86719541437,51959.61080339978,257.9,1.4938402730548932,37.47474747,4.508945497639575
21939.23829249805,51964.423475069794,257.9,1.4926407743985028,37.47474747,4.610046954346495
21939.615265725315,51969.23702124801,257.9,1.491611918002815,37.47474747,4.700300990206479
21939.997341643168,51974.05207296421,257.9,1.4913691315405342,37.47474747,4.817314295186219
21940.38067488118,51978.86814117264,257.9,1.492260983588935,37.47474747,4.913599482151674
21940.75979220544,51983.685559015,257.9,1.494297510826334,37.47474747,5.017682632394362
21941.12924721581,51988.505686389806,257.9,1.4969794327956587,37.47474747,5.121717536452714
21941.485929047438,51993.32888785014,257.9,1.4990468811887947,37.47474747,5.202494593323534
21941.83264149137,51998.15285938245,257.9,1.498861067350403,37.47474747,5.334375865539546
21942.180103719675,52002.97473239244,257.9,1.4962878245130184,37.47474747,5.446170481605692
21942.539900571493,52007.79472995207,257.9,1.4935940790255984,37.47474747,0.0
21942.91275626758,52012.61472741456,257.9,1.4927601907088353,37.47474747,-2.4850596699720593
21943.289658044356,52017.43475592532,257.9,1.4930634813452694,37.15293176,-2.463504921982492
21943.66502214964,52022.2539255521,257.9,1.4929780865586135,36.83111604,-2.441206134761298
21944.040781949618,52027.07286001959,257.9,1.4928075662280718,36.50930032,-2.4252314282486203
21944.417482097255,52031.89324833316,257.9,1.493525286323482,36.1874846,-2.386411554043206
21944.79082909781,52036.7152830895,257.9,1.4944752613721413,35.86566888,-2.3796211044471827
21945.159607131463,52041.53782744297,257.9,1.4946529775244881,35.54385317,-2.361306140645756
21945.527613561186,52046.361557260265,257.9,1.4947958772009986,35.22203745,-2.325314391987542
21945.89509483079,52051.18749535215,257.9,1.4954752812819285,34.90022173,-2.3052743855194437
21946.25924122269,52056.01293950867,257.9,1.4953942812284,34.57840601,-2.293494918507095
21946.623479782964,52060.834400343156,257.9,1.494061453819619,34.25659029,-2.2781232040738324
21946.99396145177,52065.652994642114,257.9,1.4931046820637903,33.93477458,-2.2424699941216466
21947.36911420351,52070.47201530813,257.9,1.4933878283687845,33.61295886,-2.224589151582644
21947.742942469544,52075.29165793259,257.9,1.4937691975542409,33.29114314,-2.210386104841113
21948.11482301888,52080.11002237128,257.9,1.492957221010063,32.96932742,-2.1815721630288234
21948.490503925983,52084.92664835484,257.9,1.4908805826277485,32.6475117,-2.1674658103578746
21948.876255197352,52089.743342762136,257.9,1.4889551858931662,32.32569598,-2.1435371961931877
21949.2715624907,52094.56273199443,257.9,1.4890690830708333,32.00388027,-2.1123422933283744
21949.666529103724,52099.384708496174,257.9,1.491170557596455,31.68206455,-2.092961155780453
21950.051193235155,52104.20539449009,257.9,1.4928650078742725,31.36024883,-2.084824491961149
21950.427368951707,52109.02263448771,257.9,1.4924726981015817,31.03843311,-2.063661446648474
21950.80537710081,52113.83899532261,257.9,1.4910332887487177,30.71661739,-2.0231609522859366
21951.190399545638,52118.655832609504,257.9,1.4902809295735133,30.39480168,-2.0125712271885643
21951.57889596426,52123.47052102024,257.9,1.4902573632729441,30.07298596,-2.0038935110250264
21951.967339104755,52128.28313442032,256.9319442,1.4896299587475605,29.75117024,-1.9686325120156738
21952.359047855738,52133.098530164156,255.95027349999998,1.487511373561325,29.42935452,-1.9458625869836172
21952.76149460115,52137.91951872132,254.94979280000004,1.4846376309730691,29.1075388,-1.9217700008283851
21953.178161293945,52142.7435839115,253.9409014,1.4822146780332648,28.78572308,-1.9029568030887476
21953.606483822485,52147.566271688076,252.9164461,1.4805814335303997,28.46390737,-1.8828293047150357
21954.042374236215,52152.3848468131,251.8749096,1.4801532276946194,28.14209165,-1.8631695300656994
21954.480000765794,52157.19963512804,250.8173299,1.4814061108556928,27.82027593,-1.8430011668642299
21954.91141689898,52162.01298548499,249.7467155,1.4830184724068227,27.49846021,-1.8200242122004926
21955.33501285376,52166.82635748744,248.65386400000003,1.4827237800745992,27.17664449,-1.7967874594942506
21955.759967554197,52171.63892835651,247.54335759999998,1.4804698953002002,26.85482878,-1.781241093931471
21956.195736858648,52176.45018376214,246.40896380000004,1.4783006919558912,26.53301306,-1.7572219980701833
21956.642077654244,52181.261948001345,245.2543865,1.4772932405638461,26.21119734,-1.7316927849017856
21957.09350873552,52186.075850272864,244.0732418,1.4769695378128551,25.88938162,-1.7113479419510924
21957.546645864015,52190.891176753816,242.86864,1.4771064853349685,25.5675659,-1.6899627289988337
21957.9991843233,52195.70721210465,241.6373181,1.4782914153015152,25.24575018,-1.67617138600639
21958.446102952414,52200.52471973265,240.3703548,1.48053356179081,24.92393447,-1.6371992476102077
21958.882109022885,52205.342003208796,239.0792748,1.4819617654909214,24.60211875,-1.6260354666451702
21959.31071901746,52210.15411602579,237.75450279999998,1.4808964175120714,24.28030303,-1.6180490537478567
21959.744037629916,52214.96113559919,236.3935898,1.4789299080643008,23.95848731,-1.5848665384592655
21960.187178621592,52219.77131188986,234.9817898,1.4786787714747391,23.63667159,-1.559374538664583
21960.632436925556,52224.59122004836,233.545498,1.4800673098099262,23.31485588,-1.5354856027861103
21961.07151176864,52229.41734305188,232.0564117,1.4814295230486394,22.99304016,-1.5122535344979393
21961.50361060357,52234.2395801191,230.5249669,1.4816253656417917,22.67122444,-1.5045272339582518
21961.933842071263,52239.05157871585,228.9476492,1.4809561378934248,22.34940872,-1.4842525010100618
21962.366663265548,52243.856289188596,227.2993704,1.4810094409605838,22.027593,-1.4527536546189443
21962.799242956306,52248.66118492741,225.5958367,1.4820218100624456,21.70577729,-1.4421900091104485
21963.22735613383,52253.47098801905,223.81661200000002,1.482659707061858,21.38396157,-1.4092292099659054
21963.652715547123,52258.28462209561,221.9464519,1.4826908325909787,21.06214585,-1.387841455540995
21964.077754529095,52263.09633805949,219.98600699999997,1.482312919720984,20.74033013,-1.37876201658389
21964.504048526367,52267.901542791675,217.92131650000002,1.4808618007879917,20.41851441,-1.3493628146631242
21964.936941302836,52272.701979901954,215.7147577,1.4785286994024067,20.09669869,-1.3339433534033143
21965.381354067704,52277.50486601794,213.3399676,1.4771163159022973,19.77488298,-1.3100966849120363
21965.83350158381,52282.31724876094,210.7752035,1.4780197915064666,19.45306726,-1.271606031760781
21966.282086503124,52287.138479862435,207.94014919999998,1.480601037995911,19.13125154,-1.2647360413373032
21966.71816317056,52291.9601674383,204.74964269999998,1.4829024684215302,18.80943582,-1.2430849687167942
21967.142446591926,52296.774955292116,201.01988219999998,1.4833373830846823,18.4876201,-1.2187025159400193
21967.563885323034,52301.581366474944,196.27346459999998,1.4819010694971864,18.16580439,-1.2081352061296577
21967.991839999773,52306.382823948006,196.27346459999998,1.4799384389369103,17.84398867,-1.177129374347337
21968.429347825233,52311.184864522,196.27346459999998,1.4785355086860663,17.52217295,-1.1573563820047754
21968.87401931349,52315.990903432976,196.27346459999998,1.4779791572195216,17.20035723,-1.136257327178961
21969.321758125174,52320.800922032075,196.27346459999998,1.479052376182057,16.87854151,-1.1134027846048111
21969.764451602314,52325.61269145518,196.27346459999998,1.4833843242464764,16.55672579,-1.0903893641164968
21970.185912240133,52330.42194691258,196.27346459999998,1.4908077673242546,16.23491008,-1.0691434632197598
21970.57098541984,52335.22577857581,196.27346459999998,1.4944486164492146,15.91309436,-1.051784876089016
21970.93868248338,52340.032502340364,196.27346459999998,1.4762092972894623,15.59127864,-1.0324769323239873
21971.39733251276,52344.86700674237,196.27346459999998,1.4137814373382729,15.26946292,-1.0066692041074317
21972.17033532926,52349.749600363204,196.27346459999998,1.3025049853883466,14.9476472,-0.9614697827038645
21973.512039941,52354.62995536678,196.27346459999998,1.1603156561672938,14.62583149,-0.9026632572114796
21975.54139629327,52359.292968503636,196.27346459999998,0.9993182432057928,14.30401577,-0.8310149426742235
21978.147409567926,52363.34551415518,196.27346459999998,0.8092019003876123,13.98220005,-0.9880160761290723
21981.08957225966,52366.431189013114,196.27346459999998,0.5949891695377982,13.66038433,-1.2707948871663506
21984.230517834858,52368.55699907982,196.27346459999998,0.4234124972186384,13.33856861,-1.3011674474877106
21987.671377726943,52370.1076977753,196.27346459999998,0.33564114237723386,13.01675289,-0.9845938093358763
21991.623576279628,52371.48638317993,196.27346459999998,0.29889247402110797,12.69493718,-0.8160664462273267
21996.11971586384,52372.87174791991,196.27346459999998,0.2899741270804829,13.43407342343607,0.8881132697717979
22000.865413201478,52374.28779096861,196.27346459999998,0.3108878271179387,13.772136282623839,0.6238250603962975
22005.376535473155,52375.737244826916,196.27346459999998,0.38014929165087535,13.9941920162974,0.6613475415887203
22009.250517606542,52377.28523323184,196.27346459999998,0.5251856888308934,14.190801056143675,1.246711048854738
22012.361916217335,52379.08818945962,196.27346459999998,0.7330592616105801,14.476582885247721,1.0794377674532978
22014.862171958706,52381.33952480595,196.27346459999998,0.9300567154620266,14.722437493696905,1.314756477170267
22016.989980429487,52384.19298517775,199.25686389999998,1.0887422484335731,15.019670095818196,2.4468176357477978
22018.835290378054,52387.71978892308,201.3828441,1.2385419170029983,15.677367502455342,1.9339534391329471
22020.269697567674,52391.87693997369,203.29193,1.388504105632953,16.228894341090857,2.0447355412107857
22021.121735422857,52396.49907363848,205.00486850000001,1.5215160167897666,16.82603931236369,2.644383953789041
22021.361438881886,52401.35921724793,206.6223895,1.6312860632656574,17.57088386702422,3.084026677291815
22021.06449790601,52406.262176575925,208.2355399,1.724958630244938,18.41960203065637,3.2944313035879653
22020.31266198551,52411.100391869186,209.83428500000002,1.7963588439869709,19.266876209012327,3.123992948199464
22019.221199223903,52415.85689591415,211.427154,1.8325136636216508,20.040619054740592,3.0034924781789774
22017.959791816997,52420.56607798366,212.99050840000004,1.838963291793091,20.75860842659082,3.112619209918748
22016.66909840669,52425.263168918005,214.52218259999998,1.8342764829823668,21.477285698100783,2.9193535838366236
22015.40148219644,52429.96236968232,216.0133355,1.830853312091266,22.128063839298147,2.785848362584013
22014.150431997485,52434.66410660145,217.4615889,1.829897442793762,22.732018536655396,2.8582640511086694
22012.90397226794,52439.36667634044,218.861858,1.8280156378515753,23.336380457751588,2.697397802218361
22011.666633554763,52444.070558827756,220.20838270000002,1.8242017198965539,23.89219904562381,2.5992797120130007
22010.44767960917,52448.77744420733,221.5242555,1.8214262169720876,24.415474261593236,2.659657476586244
22009.241904873346,52453.4872628205,222.78558959999998,1.8226006891283726,24.938480308942385,2.5200346144018195
22008.030429512026,52458.1963224752,224.026153,1.8256896095523445,25.425317951744177,2.4440033548324083
22006.804913232798,52462.89970169047,225.2214579,1.825547750975136,25.88880325033139,2.490982683713681
22005.58220559101,52467.595031460434,226.38788530000002,1.8198095693335676,26.351971220507888,2.355415995631997
22004.39015316678,52472.282778932844,227.51601340000002,1.8095501135160619,26.780244906207518,2.2930870133250023
22003.250656678545,52476.964430517866,228.62145159999997,1.7955573101626183,27.189931069728345,2.329158937422963
22002.181082652856,52481.64274400587,229.7056262,1.777880596120555,27.598286272094224,2.223433438768485
22001.197825299194,52486.32277937191,230.7724958,1.7590158279758559,27.980037590483228,2.172562633222076
22000.305320405856,52491.00848115194,231.8110423,1.7426175859327766,28.348454035698616,2.212465056112543
21999.491245468365,52495.699681424114,232.8432364,1.7286732972108962,28.718605640943643,2.2022789351749803
21998.74336993511,52500.39733649131,233.84883369999997,1.7148376911920515,29.07990450011269,2.116410183729282
21998.06029955932,52505.106676312265,234.83465069999997,1.7003353803321246,29.423277250882357,2.096989196121499
21997.444913827792,52509.830655107,235.8073373,1.6853451006746036,29.763025846135527,2.1511422844996044
21996.899941746233,52514.56738316332,236.76885249999998,1.6702585537534322,30.10468986737451,2.009756678848885
21996.426197332632,52519.314724817705,237.70210240000003,1.6557874005525057,30.420846026789953,2.1002443763841017
21996.02106910655,52524.069956858344,238.63103059999997,1.6415125974995652,30.749532026961088,2.0044311480622587
21995.68410542771,52528.82702044735,239.5434429,1.6257190739003542,31.058660519225523,2.000606871454585
21995.422802617446,52533.57987842485,240.4406313,1.6073389017234934,31.36461447957131,2.056656917391279
21995.249223809664,52538.327807049354,241.32032650000002,1.5872320651030851,31.673157146103385,1.9418885514209672
21995.171203452184,52543.07437398698,242.19095430000002,1.5668300681036191,31.9630882605978,1.947724939870852
21995.19003602911,52547.8225459141,243.05909350000002,1.5470016667142132,32.25256256807827,1.9879812132216872
21995.303158491566,52552.575759946994,243.4871016,1.5296121109687342,32.542710076365715,1.8984079455826903
21995.49946738535,52557.339669813875,243.9133923,1.5168366688014676,32.819024100005215,1.8753873862639447
21995.757386098998,52562.1148732172,244.3371721,1.5081400732718715,33.09275421210276,1.902978157673575
21996.057243999785,52566.894370658454,244.756554,1.5013360934855478,33.367981406609566,1.884793023698241
21996.389931172296,52571.67627165776,245.1721353,1.4958832485644589,33.63630055533686,1.847204761708256
21996.74979871994,52576.47108339944,245.58407569999997,1.4926435421277715,33.897472342966644,1.8611604707646376
21997.12699614013,52581.28766354878,245.992878,1.4916129920173655,34.16316514124473,1.8317055644644669
21997.510330573674,52586.118641310684,246.39694159999996,1.4916635632985056,34.423161301217235,1.8136883285710983
21997.893199464685,52590.9468485669,246.7953452,1.4916688262663744,34.67683760311981,1.827182129884009
21998.27493300219,52595.76105985615,247.18992680000002,1.4911280077746376,34.93111483792822,1.7973677972194266
21998.658334966753,52600.563351028184,247.5792545,1.4902306218213885,35.17681424656628,1.7724025274147912
21999.045987595506,52605.36456931642,247.9635426,1.489486850226588,35.41808070072761,1.7845222361650674
21999.43776590181,52610.17230591825,248.3449114,1.489151911983319,35.661492473843936,1.7532130841309526
21999.831578086258,52614.98508791274,248.7207122,1.4891081780690945,35.898222790750474,1.7333413522059424
22000.225696723446,52619.79902491529,249.0924351,1.4891558351291578,36.130423656690546,1.7445239091578568
22000.61964936116,52624.613755777165,249.4597788,1.4891994581825083,36.362409297606135,1.716167791653547
22001.013471321778,52629.42947420442,249.8218891,1.4892433720932177,36.59020238454645,1.6979986733938617
22001.406970591466,52634.2438492489,250.18167689999999,1.4893231007722048,36.81418879558093,1.7083097579634658
22001.799896344284,52639.055932777745,250.53693379999999,1.489412251017347,37.03700538098408,1.680771210353428
22002.192467553592,52643.86896417385,250.88970809999998,1.489320108720794,37.254766618627976,1.6627744052744329
22002.58566857094,52648.68424118969,251.2368826,1.4886838978530275,37.470507455500304,1.6724466259300317
22002.98170271534,52653.496468386926,251.58053030000002,1.4873141017699758,37.68624584818138,1.6529551311210664
22003.383733962604,52658.30104632622,251.92301349999997,1.485704651408574,37.89634334592783,1.6278671697902392
22003.793250053957,52663.10207101236,252.2609747,1.4847048175276254,38.102476991111544,1.6370463433893467
22004.207995233483,52667.907655374154,252.5969526,1.4843355685185402,38.308707225670645,1.6075400586517719
22004.624972011457,52672.7183606771,252.9294716,1.4832225051267829,38.51129674585607,1.5877758826484074
22005.04686583496,52677.523617977844,253.26026119999997,1.4794344327217215,38.71076730343887,1.6239791132954673
22005.48549317331,52682.31124039195,253.58619359999997,1.4718559938849862,38.91093093817635,1.561719831475206
22005.958612770133,52687.07749451069,253.90971319999997,1.4607526664140427,39.102855995480496,1.5893099092746628
22006.483329457988,52691.82649083184,254.2333944,1.4475628403771295,39.29640769942605,1.5576885641835525
22007.070136442748,52696.56411107373,254.55353119999998,1.4338814002128377,39.48479046601747,1.5435528846756017
22007.721547379027,52701.29212336933,254.87589390000002,1.419652670096694,39.671294304569905,1.4860316505412354
22008.439401343087,52706.00538306499,255.1986269,1.4033484292042548,39.850101101727404,1.5585412651940218
22009.232532924245,52710.69761796363,255.52009680000003,1.3848462526904164,40.035560610510046,1.4829249930658697
22010.111505679415,52715.36993904708,255.83742420000002,1.3663645051963047,40.210439833187344,1.4709136531043203
22011.077263341027,52720.02805074882,256.156724,1.3492386944449974,40.38416087534607,1.4355693389422932
22012.12319406773,52724.67135870275,256.4727949,1.3319729192984875,40.55396325186053,1.4915134099942435
22013.248014087774,52729.29131183171,256.7909513,1.3126768442731669,40.72796649810641,1.3714211452714424
22014.459253660723,52733.879184994395,257.1049066,1.2908027965123545,40.887296050159065,1.4396101158787469
22015.768161830296,52738.43115983001,257.4222991,1.2673899297213695,41.05487370834425,1.438580030401133
22017.183879568656,52742.95317150622,257.7406061,1.2464273291180874,41.21913146970599,1.365458413994189
22018.700174795198,52747.46266321796,257.9,1.2320433386375012,41.37573145781561,1.3531666840814378
22020.289274087052,52751.9728645646,257.9,1.2226202340674215,41.532908015956046,1.338905491468488
22021.92348646627,52756.47528680376,257.9,1.2120577350833814,41.68798713463461,1.356751208945483
22023.600672672565,52760.94821978292,257.9,1.1966894592033899,41.842730104740205,1.3502043705441178
22025.340324139826,52765.37937554571,257.9,1.1782373944814457,41.99540453695532,1.3225180698673482
22027.15961008009,52769.77326198222,257.9,1.160521369240906,42.14479835933919,1.292446271373762
22029.059183719266,52774.14051817591,257.9,1.1453133101186022,42.290612136593325,1.2948448251864964
22031.0279965015,52778.4850985563,257.9,1.1311572387912638,42.436608448383815,1.255779041066846
22033.057301287095,52782.799649904955,257.9,1.1150844912338027,42.57800576268275,1.2588659463975005
22035.151552152474,52787.07259109509,257.9,1.096376748885202,42.71862125810159,1.2852553428851001
22037.323553195463,52791.30207234284,257.9,1.0781623498594792,42.860059870393336,1.1879052846578542
22039.57567246658,52795.49771103897,257.9,1.0626889785421954,42.991870306170036,1.1734839035646671
22041.89552693428,52799.663543891715,257.9,1.047567874390563,43.12327444951644,1.2302515176635336
22044.275703271836,52803.789658240436,257.9,1.0300845432562988,43.25844123794473,1.1585823832539464
22046.723459975132,52807.866551294814,257.9,1.0112325193550913,43.38504515287639,1.14707169937787
22049.24712185338,52811.8957584239,257.9,0.9932483060742412,43.5107841430408,1.139514519252626
22051.845733099643,52815.883379327526,257.9,0.976862670099402,43.63527516781424,1.1232751735329778
22054.512392599972,52819.83241893567,257.9,0.9614599477293178,43.757765967427,1.0920964249049057
22057.24044591199,52823.741188206564,257.9,0.9458075298760135,43.87670656423093,1.1091617770772515
22060.027906424046,52827.60478687691,257.9,0.9292355273001953,43.997155329859574,1.1127500777213384
22062.87747720319,52831.419612907,257.9,0.9123878656903239,44.11684173856924,1.0607430809786935
22065.79091183387,52835.18589172763,257.9,0.8958587600781346,44.231511733269365,1.1180022290258682
22068.766457131875,52838.90382448923,257.9,0.8792242016146534,44.35173550286849,1.071135204809734
22071.802555385824,52842.57068702688,257.9,0.8619999904033312,44.46654781826824,1.1246900127835158
22074.90020542224,52846.18336848376,257.9,0.8444762846558882,44.58684630882814,1.0974480185655462
22078.06060946318,52849.741131618124,257.9,0.8271938873719906,44.703332149523256,1.1014545952600223
22081.281854465255,52853.243561219235,257.9,0.8095531998045281,44.82095178314636,1.1224311103797082
22084.562109001618,52856.68624004666,257.9,0.7906689923840553,44.94013578806476,1.135195222724906
22087.905506932733,52860.06507001959,257.9,0.7721297838515717,45.059600167918845,1.1324335950033608
22091.316393017114,52863.38662231383,257.9,0.7569102081480088,45.17859211846152,1.1153816813355522
22094.7873519527,52866.665247369514,257.9,0.7449953975377697,45.296665937544965,1.1298631036858044
22098.30188788385,52869.906675062244,257.9,0.7329217942321293,45.416380148774316,1.1531089987899086
22101.850633714163,52873.101231685454,257.9,0.717953479412048,45.5372113021836,1.1434726702337683
22105.438400769403,52876.23497966278,257.9,0.7004681672417838,45.65640914961506,1.153423739959588
22109.075411562117,52879.3013034717,257.9,0.6823345012515483,45.77644173161769,1.1462916153129241
22112.767962686783,52882.30161127719,257.9,0.6652042782912718,45.895568337977714,1.1648034288767906
22116.516854069665,52885.24253343313,257.9,0.6505002970978987,46.016194077507436,1.147930514040324
22120.31742197147,52888.13474327317,257.9,0.6388540334516953,46.1349215921069,1.1366328742642473
22124.159092428006,52890.988198218336,257.9,0.6289083729476764,46.25311961238793,1.1519438022696926
22128.031161851795,52893.80491232663,257.9,0.6185764459981049,46.37246774804232,1.1715827486148416
22131.930261925056,52896.58014396695,257.9,0.6072171059913225,46.49245239097511,1.1257301752471236
22135.85689081272,52899.30830520749,257.9,0.5943243998650934,46.60824850506747,1.1378935687440797
22139.810274699063,52901.98014799965,257.9,0.578411244946981,46.72549959757251,1.1723546451928537
22143.79523893914,52904.58193149739,257.9,0.5603160817402869,46.84422827090693,1.1448809448261088
22147.825121252885,52907.110239140486,257.9,0.5445134952744591,46.959849544898795,1.1366579703629347
22151.908525985007,52909.583073809335,257.9,0.5345289252445279,47.07533063339938,1.1232533857747968
22156.037487914822,52912.02748921853,257.9,0.5289980544581623,47.18931959253699,1.1067545706747457
22160.190542738033,52914.455248324244,257.9,0.5228133001437062,47.302930722353146,1.1091657125980552
22164.349065809474,52916.85181948852,257.9,0.5119595607930344,47.416127939814494,1.1545210316926808
22168.514856396498,52919.19271974927,257.9,0.49757504522112167,47.53090531082962,1.089513447028422
22172.705165929765,52921.46871979239,257.9,0.4833877731228641,47.63968570599417,1.0761789733865257
22176.92951761869,52923.68618527536,257.9,0.470033091329383,47.7481956379951,1.0994776111104758
22181.18459978769,52925.84779904823,257.9,0.45592056564693406,47.858221890487435,1.1040526970655045
22185.468532708604,52927.94854627048,257.9,0.4414430631116535,47.96752021951368,1.0595464386774007
22189.7839917957,52929.987793255146,257.9,0.42811663120953897,48.072851681227256,1.087319282020085
22194.129660937793,52931.970911052485,257.9,0.41565229741800075,48.18102969677489,1.0626711738751946
22198.500116785483,52933.89988982639,257.9,0.4026624018331665,48.28646438384975,1.1011978833691398
22202.893240611123,52935.77107537397,257.9,0.3888965599390655,48.39490544508372,1.0576489771890747
22207.311526851885,52937.581537154205,257.9,0.3753983808690534,48.49920943761129,1.10822348224156
22211.757159828972,52939.333502227455,257.9,0.36330347075261415,48.60834324329247,1.0730287287105442
22216.22902494376,52941.033611722894,257.9,0.35293994520325117,48.71361262740886,1.0996326346514698
22220.722676662957,52942.688910185585,257.9,0.3434112431335936,48.82185242712798,1.089249978220412
22225.232484005213,52944.30152538648,257.9,0.3333652913439673,48.928664208818674,1.1252123153458633
22229.755762256125,52945.86788842396,257.9,0.32243542221186483,49.038514061540134,1.1046765681523674
22234.293591759884,52947.38395217356,257.9,0.31110887894256123,49.14597458493299,1.1212738822362338
22238.846646322854,52948.84798960338,257.9,0.2992887545961666,49.2551428420018,1.1169605446432167
22243.413389015026,52950.25709056344,257.9,0.2862904299576389,49.36360165380143,1.1521121510501469
22247.993365954622,52951.605331933926,257.9,0.2721279257606201,49.47459579498622,1.1150318442300124
22252.588388061013,52952.8875747076,257.9,0.2573672414593196,49.58206159508437,1.1542246123947488
22257.20066415566,52954.10154623604,257.9,0.24266065930869707,49.69328758303112,1.1488943809788623
22261.833405854923,52955.24832836614,257.9,0.2294671758393679,49.803037044175895,1.1466128192639942
22266.489462352918,52956.33589654823,257.9,0.2190047797522528,49.912883808311996,1.1430730709705963
22271.165120728532,52957.37657965328,257.9,0.2099763464047387,50.02276971561576,1.1563479147390217
22275.850038644847,52958.37501866083,257.9,0.19949898083143516,50.13370389638711,1.1797933876634945
22280.53677578202,52959.32262292676,257.9,0.18628276306571334,50.24586568169871,1.173181406406336
22285.226861144587,52960.20655321971,257.9,0.17145790798864996,50.35696390915862,1.1794491165064092
22289.926144706034,52961.020272071546,257.9,0.15661514479830876,50.468585074079606,1.1734862662542676
22294.638447676523,52961.764383989816,257.9,0.14266877144229673,50.579621585177144,1.1987918377946267
22299.36596880653,52962.44346732536,257.9,0.1306821039891728,50.69257012472974,1.176542953524147
22304.111604727357,52963.0671916771,257.9,0.12184734841115832,50.803290291675175,1.173994472402109
22308.87572941063,52963.65057763254,257.9,0.1157841745076016,50.91406990369378,1.165802164473747
22313.651658433875,52964.206039020406,257.9,0.11034908481383816,51.024479453028576,1.183321563115822
22318.42967478513,52964.73543932021,257.9,0.1040988136625175,51.13604350845824,1.1748983963161204
22323.20694841695,52965.23455203042,257.9,0.09800501176642776,51.245754609863575,1.158753347540936
22327.989204788515,52965.70474348075,257.9,0.09392972560555597,51.35424534969866,1.1585329773999302
22332.78195108244,52966.156253466484,257.9,0.09232624571807235,51.462824808137455,1.1571235467130665
22337.583434314896,52966.600820288266,257.9,0.0922418203827665,51.571070127349365,1.1560476571177247
